Date,Open,High,Low,Close,Volume,Adj Close,Wildfire,Hurricane,Flood,Blizzard,Snowstorm,Tornado,Covid,Season,Inflation Rate
2015-08-19,17508.74023,17517.18945,17282.41992,17348.73047,104720000,17348.73047,Yes,No,No,No,No,No,No,Summer,0.2
2015-08-18,17537.30078,17568.40039,17486.41992,17511.33984,79900000,17511.33984,Yes,No,No,No,No,No,No,Summer,0.2
2015-08-17,17472.66016,17551.40039,17341.7207,17545.17969,73380000,17545.17969,Yes,No,No,No,No,No,No,Summer,0.2
2015-08-14,17410.11914,17492.90039,17394.06055,17477.40039,82120000,17477.40039,No,No,No,No,No,No,No,Summer,0.2
2015-08-13,17401.64063,17481.7793,17341.33984,17408.25,88550000,17408.25,No,No,No,No,No,No,No,Summer,0.2
2015-08-12,17382.92969,17423.90039,17125.81055,17402.50977,120400000,17402.50977,No,No,No,No,No,No,No,Summer,0.2
2015-08-11,17593.58984,17593.58984,17352.63086,17402.83984,103010000,17402.83984,No,No,No,No,No,No,No,Summer,0.2
2015-08-10,17375.17969,17629.13086,17375.17969,17615.16992,92430000,17615.16992,No,No,No,No,No,No,No,Summer,0.2
2015-08-07,17414.93945,17414.93945,17279.08008,17373.38086,81800000,17373.38086,No,No,No,No,No,No,No,Summer,0.2
2015-08-06,17542.60938,17572.03906,17362.85938,17419.75,96170000,17419.75,No,No,No,No,No,No,No,Summer,0.2
2015-08-05,17555.24023,17661.36914,17492.90039,17540.4707,102450000,17540.4707,No,No,No,No,No,No,No,Summer,0.2
2015-08-04,17596.92969,17635.7793,17505.5,17550.68945,99060000,17550.68945,No,No,No,No,No,No,No,Summer,0.2
2015-08-03,17696.74023,17704.75977,17496.60938,17598.19922,87880000,17598.19922,No,No,No,No,No,No,No,Summer,0.2
2015-07-31,17755.86914,17783.58984,17671.58984,17689.85938,106120000,17689.85938,No,No,No,No,No,No,No,Summer,0.2
2015-07-30,17743.24023,17761.25,17640.84961,17745.98047,76650000,17745.98047,No,No,No,No,No,No,No,Summer,0.2
2015-07-29,17631.40039,17776.7793,17629.19922,17751.39063,93140000,17751.39063,No,No,No,No,No,No,No,Summer,0.2
2015-07-28,17449.81055,17650.07031,17449.81055,17630.26953,103450000,17630.26953,No,No,No,No,No,No,No,Summer,0.2
2015-07-27,17561.7793,17561.7793,17399.16992,17440.58984,117860000,17440.58984,No,No,No,No,No,No,No,Summer,0.2
2015-07-24,17731.05078,17756.53906,17553.73047,17568.5293,103470000,17568.5293,No,No,No,No,No,No,No,Summer,0.2
2015-07-23,17853.7793,17860.94922,17705.0293,17731.91992,88600000,17731.91992,No,No,No,No,No,No,No,Summer,0.2
2015-07-22,17918.34961,17919.34961,17807.41016,17851.03906,112370000,17851.03906,No,No,No,No,No,No,No,Summer,0.2
2015-07-21,18096.66992,18096.66992,17868.33984,17919.28906,100170000,17919.28906,No,No,No,No,No,No,No,Summer,0.2
2015-07-20,18085.91016,18137.11914,18064.5,18100.41016,75060000,18100.41016,No,No,No,No,No,No,No,Summer,0.2
2015-07-17,18117.58008,18121.11914,18032.06055,18086.44922,106510000,18086.44922,No,No,No,No,No,No,No,Summer,0.2
2015-07-16,18078.16016,18131.60938,18065.33008,18120.25,85030000,18120.25,No,No,No,No,No,No,No,Summer,0.2
2015-07-15,18053.38086,18090.39063,18010.15039,18050.16992,80460000,18050.16992,No,No,No,No,No,No,No,Summer,0.2
2015-07-14,17974.60938,18072.82031,17956.16992,18053.58008,76740000,18053.58008,No,No,No,No,No,No,No,Summer,0.2
2015-07-13,17787.26953,17987.57031,17787.26953,17977.67969,86380000,17977.67969,No,No,No,No,No,No,No,Summer,0.2
2015-07-10,17561.11914,17797.49023,17561.11914,17760.41016,85800000,17760.41016,No,No,No,No,No,No,No,Summer,0.2
2015-07-09,17530.38086,17764.84961,17530.38086,17548.61914,100520000,17548.61914,No,No,No,No,No,No,No,Summer,0.2
2015-07-08,17759.00977,17759.00977,17496.2207,17515.41992,69830000,17515.41992,No,No,No,No,No,No,No,Summer,0.2
2015-07-07,17684.91992,17793.44922,17465.67969,17776.91016,105840000,17776.91016,No,No,No,No,No,No,No,Summer,0.2
2015-07-06,17728.08008,17734.35938,17564.35938,17683.58008,90130000,17683.58008,No,No,No,No,No,No,No,Summer,0.2
2015-07-02,17763.32031,17825.49023,17687.51953,17730.10938,83080000,17730.10938,No,No,No,No,No,No,No,Summer,0.2
2015-07-01,17638.11914,17801.83008,17638.11914,17757.91016,87010000,17757.91016,No,No,No,No,No,No,No,Summer,0.2
2015-06-30,17599.96094,17714.66016,17576.5,17619.50977,126460000,17619.50977,No,No,No,No,No,No,No,Summer,0.1
2015-06-29,17936.74023,17936.74023,17590.55078,17596.34961,116340000,17596.34961,No,No,No,No,No,No,No,Summer,0.1
2015-06-26,17892.0293,18013.15039,17892.0293,17946.67969,158120000,17946.67969,No,No,No,No,No,No,No,Summer,0.1
2015-06-25,17977.10938,18036.09961,17890.35938,17890.35938,78990000,17890.35938,No,No,No,No,No,No,No,Summer,0.1
2015-06-24,18139.09961,18139.09961,17966.07031,17966.07031,104980000,17966.07031,No,No,No,No,No,No,No,Summer,0.1
2015-06-23,18121.7793,18188.81055,18108.09961,18144.07031,75970000,18144.07031,No,No,No,No,No,No,No,Summer,0.1
2015-06-22,18027.63086,18181.66992,18027.63086,18119.7793,77780000,18119.7793,No,No,No,No,No,No,No,Summer,0.1
2015-06-19,18116.24023,18117.71094,18010.58008,18015.94922,258300000,18015.94922,No,No,No,No,No,No,No,Summer,0.1
2015-06-18,17944.60938,18174.73047,17944.60938,18115.83984,94460000,18115.83984,No,No,No,No,No,No,No,Summer,0.1
2015-06-17,17909.58008,17998,17839.65039,17935.74023,92410000,17935.74023,No,No,No,No,No,No,No,Summer,0.1
2015-06-16,17787.42969,17919.61914,17774.11914,17904.48047,77510000,17904.48047,No,No,No,No,No,No,No,Summer,0.1
2015-06-15,17890.75977,17890.75977,17698.41992,17791.16992,91920000,17791.16992,No,No,No,No,No,No,No,Summer,0.1
2015-06-12,18035.83008,18035.83008,17857.07031,17898.83984,83760000,17898.83984,No,No,No,No,No,No,No,Summer,0.1
2015-06-11,18001.26953,18109.76953,18001.26953,18039.36914,89490000,18039.36914,No,No,No,No,No,No,No,Summer,0.1
2015-06-10,17765.38086,18045.14063,17765.38086,18000.40039,96980000,18000.40039,No,No,No,No,No,No,No,Summer,0.1
2015-06-09,17766.94922,17817.83008,17714.9707,17764.03906,90550000,17764.03906,No,No,No,No,No,No,No,Summer,0.1
2015-06-08,17849.46094,17852.34961,17760.60938,17766.55078,86300000,17766.55078,No,No,No,No,No,No,No,Summer,0.1
2015-06-05,17905.38086,17940.7793,17822.90039,17849.46094,89140000,17849.46094,No,No,No,No,No,No,No,Summer,0.1
2015-06-04,18072.4707,18087.15039,17876.94922,17905.58008,93470000,17905.58008,No,No,No,No,No,No,No,Summer,0.1
2015-06-03,18018.41992,18168.08984,18010.41992,18076.26953,73120000,18076.26953,No,No,No,No,No,No,No,Summer,0.1
2015-06-02,18033.33008,18091.86914,17925.33008,18011.93945,77550000,18011.93945,No,No,No,No,No,No,No,Summer,0.1
2015-06-01,18017.82031,18105.83008,17982.06055,18040.36914,85640000,18040.36914,No,No,No,No,No,No,No,Summer,0.1
2015-05-29,18128.11914,18128.11914,17967.74023,18010.67969,139810000,18010.67969,No,No,No,No,No,No,No,Spring,0
2015-05-28,18154.14063,18154.14063,18066.40039,18126.11914,67510000,18126.11914,No,No,No,No,No,No,No,Spring,0
2015-05-27,18045.08008,18190.34961,18045.08008,18162.99023,96400000,18162.99023,No,No,No,No,No,No,No,Spring,0
2015-05-26,18229.75,18229.75,17990.01953,18041.53906,109440000,18041.53906,No,No,Yes,No,No,No,No,Spring,0
2015-05-22,18286.86914,18286.86914,18217.14063,18232.01953,78890000,18232.01953,No,No,Yes,No,No,No,No,Spring,0
2015-05-21,18285.86914,18314.89063,18249.90039,18285.74023,84270000,18285.74023,No,No,No,No,No,No,No,Spring,0
2015-05-20,18315.06055,18350.13086,18272.56055,18285.40039,80190000,18285.40039,No,No,No,No,No,No,No,Spring,0
2015-05-19,18300.48047,18351.35938,18261.34961,18312.39063,87200000,18312.39063,No,No,No,No,No,No,No,Spring,0
2015-05-18,18267.25,18325.53906,18244.25977,18298.88086,79080000,18298.88086,No,No,No,No,No,No,No,Spring,0
2015-05-15,18251.9707,18272.7207,18215.07031,18272.56055,108220000,18272.56055,No,No,No,No,No,No,No,Spring,0
2015-05-14,18062.49023,18255.21094,18062.49023,18252.24023,91580000,18252.24023,No,No,No,No,No,No,No,Spring,0
2015-05-13,18070.36914,18132.78906,18039.19922,18060.49023,85180000,18060.49023,No,No,No,No,No,No,No,Spring,0
2015-05-12,18096.16016,18119.17969,17924.80078,18068.23047,89270000,18068.23047,No,No,No,No,No,No,No,Spring,0
2015-05-11,18187.7793,18199.94922,18089.10938,18105.16992,86050000,18105.16992,No,No,No,No,No,No,No,Spring,0
2015-05-08,17933.64063,18205.23047,17933.64063,18191.10938,94960000,18191.10938,No,No,No,No,No,No,No,Spring,0
2015-05-07,17840.25,17973.07031,17796.93945,17924.06055,80920000,17924.06055,No,No,No,No,No,No,No,Spring,0
2015-05-06,17934.81055,18019.75,17733.11914,17841.98047,100430000,17841.98047,No,No,No,No,No,No,No,Spring,0
2015-05-05,18062.5293,18086.00977,17905.71094,17928.19922,95340000,17928.19922,No,No,No,No,No,No,No,Spring,0
2015-05-04,18026.01953,18133.75977,18026.01953,18070.40039,86010000,18070.40039,No,No,No,No,No,No,No,Spring,0
2015-05-01,17859.26953,18028.89063,17859.26953,18024.06055,91700000,18024.06055,No,No,No,No,No,No,No,Spring,0
2015-04-30,18033.33008,18033.33008,17774.89063,17840.51953,129180000,17840.51953,No,No,No,No,No,No,No,Spring,-0.2
2015-04-29,18093.68945,18096.46094,17953.68945,18035.5293,102080000,18035.5293,No,No,No,No,No,No,No,Spring,-0.2
2015-04-28,18035.90039,18119.65039,17917.35938,18110.14063,124930000,18110.14063,No,No,No,No,No,No,No,Spring,-0.2
2015-04-27,18097.89063,18175.56055,18024.66016,18037.9707,121110000,18037.9707,No,No,No,No,No,No,No,Spring,-0.2
2015-04-24,18056.41992,18108.86914,18009.08008,18080.14063,119130000,18080.14063,No,No,No,No,No,No,No,Spring,-0.2
2015-04-23,18031.90039,18133.0293,17966.76953,18058.68945,100240000,18058.68945,No,No,No,No,No,No,No,Spring,-0.2
2015-04-22,17950.82031,18056.01953,17887.75977,18038.26953,91260000,18038.26953,No,No,No,No,No,No,No,Spring,-0.2
2015-04-21,18034.23047,18109.69922,17929.63086,17949.58984,95180000,17949.58984,No,No,No,No,No,No,No,Spring,-0.2
2015-04-20,17841.17969,18092.2207,17841.17969,18034.92969,103160000,18034.92969,No,No,No,No,No,No,No,Spring,-0.2
2015-04-17,18102.56055,18102.56055,17748.5293,17826.30078,138860000,17826.30078,No,No,No,No,No,No,No,Spring,-0.2
2015-04-16,18106.26953,18169.25977,18063.85938,18105.76953,89520000,18105.76953,No,No,No,No,No,No,No,Spring,-0.2
2015-04-15,18045.71094,18160.51953,18045.71094,18112.60938,113610000,18112.60938,No,No,No,No,No,No,No,Spring,-0.2
2015-04-14,17979.10938,18075.59961,17905.48047,18036.69922,82830000,18036.69922,No,No,No,No,No,No,No,Spring,-0.2
2015-04-13,18052.32031,18107.57031,17974.81055,17977.03906,120090000,17977.03906,No,No,No,No,No,No,No,Spring,-0.2
2015-04-10,17956.73047,18066.75977,17945.55078,18057.65039,116410000,18057.65039,No,No,No,No,No,No,No,Spring,-0.2
2015-04-09,17902.50977,17984.2207,17823.09961,17958.73047,86740000,17958.73047,No,No,No,No,No,No,No,Spring,-0.2
2015-04-08,17877.61914,17976.19922,17822.23047,17902.50977,76820000,17902.50977,No,No,No,No,No,No,No,Spring,-0.2
2015-04-07,17884.32031,17983.11914,17871.21094,17875.41992,72150000,17875.41992,No,No,No,No,No,No,No,Spring,-0.2
2015-04-06,17755.5,17941.78906,17646.80078,17880.84961,100850000,17880.84961,No,No,No,No,No,No,No,Spring,-0.2
2015-04-02,17699.51953,17815.0293,17673.49023,17763.24023,87370000,17763.24023,No,No,No,No,No,No,No,Spring,-0.2
2015-04-01,17778.51953,17778.51953,17585.00977,17698.17969,103360000,17698.17969,No,No,No,No,No,No,No,Spring,-0.2
2015-03-31,17965.36914,17965.36914,17773.01953,17776.11914,119470000,17776.11914,No,No,No,No,No,No,No,Spring,-0.1
2015-03-30,17727.48047,18008.64063,17727.48047,17976.31055,104040000,17976.31055,No,No,No,No,No,No,No,Spring,-0.1
2015-03-27,17673.63086,17729.14063,17630.49023,17712.66016,103220000,17712.66016,No,No,No,No,No,No,No,Spring,-0.1
2015-03-26,17716.26953,17759.50977,17579.26953,17678.23047,117740000,17678.23047,No,No,No,No,No,No,No,Spring,-0.1
2015-03-25,18012.60938,18041.9707,17718.53906,17718.53906,106560000,17718.53906,No,No,No,No,No,No,No,Spring,-0.1
2015-03-24,18110.86914,18149.24023,18010.43945,18011.14063,87190000,18011.14063,No,No,No,No,No,No,No,Spring,-0.1
2015-03-23,18136.73047,18205.92969,18116.03906,18116.03906,98030000,18116.03906,No,No,No,No,No,No,No,Spring,-0.1
2015-03-20,17961.13086,18197.28906,17961.13086,18127.65039,333870000,18127.65039,No,No,No,No,No,No,No,Spring,-0.1
2015-03-19,18072.58008,18072.99023,17934.24023,17959.0293,107820000,17959.0293,No,No,No,No,No,No,No,Spring,-0.1
2015-03-18,17846.80078,18097.11914,17697.51953,18076.18945,130950000,18076.18945,No,No,No,No,No,No,No,Spring,-0.1
2015-03-17,17972.2207,17972.2207,17785.78906,17849.08008,82560000,17849.08008,No,No,No,No,No,No,No,Spring,-0.1
2015-03-16,17751.24023,17988.5,17751.24023,17977.41992,101760000,17977.41992,No,No,No,No,No,No,No,Spring,-0.1
2015-03-13,17889.05078,17889.05078,17629.89063,17749.31055,113620000,17749.31055,No,No,No,No,No,No,No,Spring,-0.1
2015-03-12,17626.83984,17900.09961,17620.49023,17895.2207,111550000,17895.2207,No,No,No,No,No,No,No,Spring,-0.1
2015-03-11,17662.93945,17731.7793,17627,17635.39063,102120000,17635.39063,No,No,No,No,No,No,No,Spring,-0.1
2015-03-10,17989.56055,17989.56055,17662.93945,17662.93945,120450000,17662.93945,No,No,No,No,No,No,No,Spring,-0.1
2015-03-09,17856.56055,18031.03906,17856.56055,17995.7207,85820000,17995.7207,No,No,No,No,No,No,No,Spring,-0.1
2015-03-06,18135.7207,18135.7207,17825.15039,17856.7793,113350000,17856.7793,No,No,No,No,No,No,No,Spring,-0.1
2015-03-05,18096.90039,18160.34961,18087.65039,18135.7207,75840000,18135.7207,No,No,No,No,No,No,No,Spring,-0.1
2015-03-04,18203.36914,18203.36914,18029.5,18096.90039,80900000,18096.90039,No,No,No,No,No,No,No,Spring,-0.1
2015-03-03,18281.94922,18281.94922,18136.88086,18203.36914,83830000,18203.36914,No,No,No,No,No,No,No,Spring,-0.1
2015-03-02,18134.05078,18288.63086,18122.58984,18288.63086,89790000,18288.63086,No,No,No,No,No,No,No,Spring,-0.1
2015-02-27,18213.25977,18213.25977,18132.38086,18132.69922,101110000,18132.69922,No,No,No,No,No,No,No,Winter,0
2015-02-26,18224.41016,18239.42969,18157.07031,18214.41992,81500000,18214.41992,No,No,No,No,No,No,No,Winter,0
2015-02-25,18208.66992,18244.38086,18182.75977,18224.57031,80480000,18224.57031,No,No,No,No,No,No,No,Winter,0
2015-02-24,18112.57031,18231.08984,18098.73047,18209.18945,79310000,18209.18945,No,No,No,No,No,No,No,Winter,0
2015-02-23,18140.75977,18141.21094,18054.83984,18116.83984,83670000,18116.83984,No,No,No,No,No,No,No,Winter,0
2015-02-20,17985.76953,18144.28906,17878.36914,18140.43945,111390000,18140.43945,No,No,No,No,No,No,No,Winter,0
2015-02-19,18028.66992,18028.66992,17924.59961,17985.76953,79130000,17985.76953,No,No,No,No,No,No,No,Winter,0
2015-02-18,18045.7207,18048.69922,17982.19922,18029.84961,75090000,18029.84961,No,No,No,No,No,No,No,Winter,0
2015-02-17,18019.80078,18052.00977,17951.41016,18047.58008,98760000,18047.58008,No,No,No,No,No,No,No,Winter,0
2015-02-13,17968.65039,18037.41016,17961.75977,18019.34961,85230000,18019.34961,No,No,No,No,No,No,No,Winter,0
2015-02-12,17862.14063,17975.65039,17862.14063,17972.38086,117160000,17972.38086,No,No,No,No,No,No,No,Winter,0
2015-02-11,17867.85938,17897.21094,17759.65039,17862.14063,89890000,17862.14063,No,No,No,No,No,No,No,Winter,0
2015-02-10,17736.15039,17890.33984,17729.24023,17868.75977,89930000,17868.75977,No,No,No,No,No,No,No,Winter,0
2015-02-09,17821.49023,17821.49023,17685.32031,17729.21094,81590000,17729.21094,No,No,No,No,No,No,No,Winter,0
2015-02-06,17881.53906,17951.08984,17764.40039,17824.28906,93610000,17824.28906,No,No,No,No,No,No,No,Winter,0
2015-02-05,17677.25977,17889.58008,17677.25977,17884.88086,79890000,17884.88086,No,No,No,No,No,No,No,Winter,0
2015-02-04,17664.99023,17782.2207,17603.21094,17673.01953,102560000,17673.01953,No,No,No,No,No,No,No,Winter,0
2015-02-03,17369.9707,17670.75977,17369.9707,17666.40039,112860000,17666.40039,No,No,No,No,No,No,No,Winter,0
2015-02-02,17169.99023,17367.67969,17037.75977,17361.03906,108090000,17361.03906,No,No,No,No,No,No,No,Winter,0
2015-01-30,17416.84961,17419.90039,17156.82031,17164.94922,168560000,17164.94922,No,No,No,No,No,No,No,Winter,-0.1
2015-01-29,17195.28906,17433.13086,17136.30078,17416.84961,111690000,17416.84961,No,No,No,No,No,No,No,Winter,-0.1
2015-01-28,17402.91016,17484.41016,17189,17191.36914,115980000,17191.36914,No,No,No,No,No,No,No,Winter,-0.1
2015-01-27,17638.5293,17638.5293,17288.31055,17387.21094,135940000,17387.21094,No,No,No,No,No,No,No,Winter,-0.1
2015-01-26,17668.10938,17696.35938,17567.59961,17678.69922,87220000,17678.69922,No,No,No,No,No,No,No,Winter,-0.1
2015-01-23,17812.5,17812.5,17667.5293,17672.59961,97110000,17672.59961,No,No,No,No,No,No,No,Winter,-0.1
2015-01-22,17557.28906,17840.89063,17482.53906,17813.98047,111980000,17813.98047,No,No,No,No,No,No,No,Winter,-0.1
2015-01-21,17509.96094,17599.58008,17396.03906,17554.2793,95530000,17554.2793,No,No,No,No,No,No,No,Winter,-0.1
2015-01-20,17516.96094,17588.69922,17346.73047,17515.23047,119600000,17515.23047,No,No,No,No,No,No,No,Winter,-0.1
2015-01-16,17320,17528.36914,17243.55078,17511.57031,140480000,17511.57031,No,No,No,No,No,No,No,Winter,-0.1
2015-01-15,17436.30078,17517.41016,17298.03906,17320.71094,94520000,17320.71094,No,No,No,No,No,No,No,Winter,-0.1
2015-01-14,17609.06055,17609.06055,17264.90039,17427.08984,109180000,17427.08984,No,No,No,No,No,No,No,Winter,-0.1
2015-01-13,17645.01953,17923.00977,17498.23047,17613.67969,99360000,17613.67969,No,No,No,No,No,No,No,Winter,-0.1
2015-01-12,17742.05078,17793.88086,17571.58008,17640.83984,92500000,17640.83984,No,No,No,No,No,No,No,Winter,-0.1
2015-01-09,17911.01953,17915.32031,17686.08984,17737.36914,93390000,17737.36914,No,No,No,No,No,No,No,Winter,-0.1
2015-01-08,17591.9707,17916.03906,17591.9707,17907.86914,114890000,17907.86914,No,No,No,No,No,No,No,Winter,-0.1
2015-01-07,17374.7793,17597.08008,17374.7793,17584.51953,91030000,17584.51953,No,No,No,No,No,No,No,Winter,-0.1
2015-01-06,17504.17969,17581.05078,17262.36914,17371.64063,101870000,17371.64063,No,No,No,No,No,No,No,Winter,-0.1
2015-01-05,17821.30078,17821.30078,17475.92969,17501.65039,116160000,17501.65039,No,No,No,No,No,No,No,Winter,-0.1
2015-01-02,17823.07031,17951.7793,17731.30078,17832.99023,76270000,17832.99023,No,No,No,No,No,No,No,Winter,-0.1
2014-12-31,17987.66016,18043.2207,17820.88086,17823.07031,82840000,17823.07031,No,No,No,No,No,No,No,Winter,0.8
2014-12-30,18035.01953,18035.01953,17959.69922,17983.07031,47490000,17983.07031,No,No,No,No,No,No,No,Winter,0.8
2014-12-29,18046.58008,18073.03906,18021.57031,18038.23047,53870000,18038.23047,No,No,No,No,No,No,No,Winter,0.8
2014-12-26,18038.30078,18103.44922,18038.30078,18053.71094,52570000,18053.71094,No,No,No,No,No,No,No,Winter,0.8
2014-12-24,18035.73047,18086.24023,18027.7793,18030.21094,42870000,18030.21094,No,No,No,No,No,No,No,Winter,0.8
2014-12-23,17971.50977,18069.2207,17970.16016,18024.16992,82890000,18024.16992,No,No,No,No,No,No,No,Winter,0.8
2014-12-22,17812.25,17962.7793,17812.25,17959.43945,98460000,17959.43945,No,No,No,No,No,No,No,Winter,0.8
2014-12-19,17778.01953,17874.0293,17746.55078,17804.80078,343690000,17804.80078,No,No,No,No,No,No,No,Winter,0.8
2014-12-18,17367.84961,17778.40039,17367.84961,17778.15039,123940000,17778.15039,No,No,No,No,No,No,No,Winter,0.8
2014-12-17,17069.16016,17389.30078,17069.16016,17356.86914,118220000,17356.86914,No,No,No,No,No,No,No,Winter,0.8
2014-12-16,17173.07031,17427.43945,17067.58984,17068.86914,116640000,17068.86914,No,No,No,No,No,No,No,Winter,0.8
2014-12-15,17285.74023,17403.53906,17115.2793,17180.83984,114050000,17180.83984,No,No,No,No,No,No,No,Winter,0.8
2014-12-12,17590.05078,17590.05078,17280.83008,17280.83008,121950000,17280.83008,No,No,No,No,No,No,No,Winter,0.8
2014-12-11,17534.30078,17758.50977,17534.30078,17596.33984,90100000,17596.33984,No,No,No,No,No,No,No,Winter,0.8
2014-12-10,17797.99023,17797.99023,17508.09961,17533.15039,115100000,17533.15039,No,No,No,No,No,No,No,Winter,0.8
2014-12-09,17847.36914,17847.36914,17629.57031,17801.19922,100400000,17801.19922,No,No,No,No,No,No,No,Winter,0.8
2014-12-08,17954.93945,17960.56055,17804.2793,17852.48047,88680000,17852.48047,No,No,No,No,No,No,No,Winter,0.8
2014-12-05,17903.05078,17991.18945,17903.05078,17958.78906,79110000,17958.78906,No,No,No,No,No,No,No,Winter,0.8
2014-12-04,17910.01953,17937.96094,17814.81055,17900.09961,76270000,17900.09961,No,No,No,No,No,No,No,Winter,0.8
2014-12-03,17880.90039,17924.15039,17855.58984,17912.61914,99400000,17912.61914,No,No,No,No,No,No,No,Winter,0.8
2014-12-02,17778.84961,17897.05078,17778.84961,17879.55078,81970000,17879.55078,No,No,No,No,No,No,No,Winter,0.8
2014-12-01,17827.26953,17827.26953,17726.55078,17776.80078,86390000,17776.80078,No,No,No,No,No,No,No,Winter,0.8
2014-11-28,17830.55078,17893.41992,17807.7793,17828.24023,80470000,17828.24023,No,No,No,No,No,No,No,Fall,1.3
2014-11-26,17812.25,17833.75977,17791.16016,17827.75,67450000,17827.75,No,No,No,No,Yes,No,No,Fall,1.3
2014-11-25,17819.05078,17854.73047,17790.89063,17814.93945,88190000,17814.93945,No,No,No,No,Yes,No,No,Fall,1.3
2014-11-24,17812.63086,17855.26953,17793.18945,17817.90039,85510000,17817.90039,No,No,No,No,Yes,No,No,Fall,1.3
2014-11-21,17721.01953,17894.83008,17721.01953,17810.06055,140940000,17810.06055,No,No,No,No,Yes,No,No,Fall,1.3
2014-11-20,17677.32031,17720.43945,17603.89063,17719,77740000,17719,No,No,No,No,Yes,No,No,Fall,1.3
